CMDLINE C:\Users\Acer\AppData\Local\Programs\Python\Python311\python.exe cli.py
MEM 72.242188 1749533775.1324
MEM 72.242188 1749533775.2329
MEM 72.242188 1749533775.3335
MEM 72.242188 1749533775.4340
MEM 72.242188 1749533775.5345
MEM 72.242188 1749533775.6350
MEM 72.242188 1749533775.7356
MEM 72.242188 1749533775.8361
MEM 72.242188 1749533775.9366
MEM 72.242188 1749533776.0373
MEM 72.242188 1749533776.1379
MEM 72.242188 1749533776.2383
MEM 72.242188 1749533776.3391
MEM 72.242188 1749533776.4395
MEM 72.242188 1749533776.5402
MEM 72.242188 1749533776.6411
MEM 72.242188 1749533776.7416
MEM 72.242188 1749533776.8425
MEM 72.242188 1749533776.9432
MEM 72.242188 1749533777.0438
MEM 72.242188 1749533777.1444
MEM 72.242188 1749533777.2449
MEM 72.242188 1749533777.3454
MEM 72.242188 1749533777.4459
MEM 72.242188 1749533777.5464
MEM 72.242188 1749533777.6469
MEM 72.242188 1749533777.7472
MEM 72.242188 1749533777.8477
MEM 72.242188 1749533777.9481
MEM 72.242188 1749533778.0486
MEM 72.242188 1749533778.1494
MEM 72.242188 1749533778.2499
MEM 72.242188 1749533778.3504
MEM 72.242188 1749533778.4509
MEM 72.242188 1749533778.5519
MEM 72.242188 1749533778.6524
MEM 72.242188 1749533778.7532
MEM 72.242188 1749533778.8536
MEM 72.242188 1749533778.9541
MEM 72.242188 1749533779.0546
MEM 72.242188 1749533779.1551
MEM 72.242188 1749533779.2556
MEM 72.242188 1749533779.3561
MEM 72.242188 1749533779.4565
MEM 72.242188 1749533779.5573
MEM 72.242188 1749533779.6577
MEM 72.242188 1749533779.7583
MEM 72.242188 1749533779.8588
MEM 72.242188 1749533779.9596
MEM 72.242188 1749533780.0605
MEM 72.242188 1749533780.1611
MEM 72.242188 1749533780.2615
MEM 72.242188 1749533780.3620
MEM 72.242188 1749533780.4626
MEM 72.242188 1749533780.5631
MEM 72.242188 1749533780.6636
MEM 72.242188 1749533780.7641
MEM 72.242188 1749533780.8646
MEM 72.242188 1749533780.9652
MEM 72.242188 1749533781.0656
MEM 72.242188 1749533781.1661
MEM 72.242188 1749533781.2667
MEM 72.242188 1749533781.3672
MEM 72.242188 1749533781.4678
MEM 72.242188 1749533781.5684
MEM 72.242188 1749533781.6689
MEM 72.242188 1749533781.7694
MEM 72.242188 1749533781.8702
MEM 72.242188 1749533781.9706
MEM 72.242188 1749533782.0711
MEM 72.242188 1749533782.1716
MEM 72.242188 1749533782.2720
MEM 72.242188 1749533782.3727
MEM 72.242188 1749533782.4732
MEM 72.242188 1749533782.5737
MEM 72.242188 1749533782.6744
MEM 72.242188 1749533782.7751
MEM 72.242188 1749533782.8756
MEM 72.242188 1749533782.9761
MEM 72.242188 1749533783.0765
MEM 72.242188 1749533783.1770
MEM 72.242188 1749533783.2775
MEM 72.242188 1749533783.3783
MEM 72.242188 1749533783.4792
MEM 72.242188 1749533783.5796
MEM 72.242188 1749533783.6804
MEM 72.242188 1749533783.7809
MEM 72.242188 1749533783.8814
MEM 72.242188 1749533783.9821
MEM 72.242188 1749533784.0828
MEM 72.242188 1749533784.1835
MEM 72.242188 1749533784.2840
MEM 72.242188 1749533784.3845
MEM 72.242188 1749533784.4849
MEM 72.242188 1749533784.5854
MEM 72.242188 1749533784.6860
MEM 72.242188 1749533784.7864
MEM 72.242188 1749533784.8870
MEM 72.242188 1749533784.9874
MEM 72.242188 1749533785.0880
MEM 72.242188 1749533785.1888
MEM 72.242188 1749533785.2893
MEM 72.242188 1749533785.3899
MEM 72.242188 1749533785.4904
MEM 72.242188 1749533785.5907
MEM 72.242188 1749533785.6917
MEM 72.242188 1749533785.7924
MEM 72.242188 1749533785.8930
MEM 72.242188 1749533785.9934
MEM 72.242188 1749533786.0938
MEM 72.242188 1749533786.1943
MEM 72.242188 1749533786.2947
MEM 72.242188 1749533786.3952
MEM 72.242188 1749533786.4958
MEM 72.242188 1749533786.5966
MEM 72.242188 1749533786.6972
MEM 72.242188 1749533786.7982
MEM 72.242188 1749533786.8986
MEM 72.242188 1749533786.9992
MEM 72.242188 1749533787.0997
MEM 72.242188 1749533787.2003
MEM 72.242188 1749533787.3007
MEM 72.242188 1749533787.4012
MEM 72.242188 1749533787.5016
MEM 72.242188 1749533787.6023
MEM 72.242188 1749533787.7026
MEM 72.242188 1749533787.8033
MEM 72.242188 1749533787.9038
MEM 72.242188 1749533788.0047
MEM 72.242188 1749533788.1052
MEM 72.242188 1749533788.2057
MEM 72.242188 1749533788.3062
MEM 72.242188 1749533788.4071
MEM 72.242188 1749533788.5075
MEM 72.242188 1749533788.6080
MEM 72.242188 1749533788.7087
MEM 72.242188 1749533788.8092
MEM 72.242188 1749533788.9096
MEM 72.242188 1749533789.0100
MEM 72.242188 1749533789.1104
MEM 72.242188 1749533789.2110
MEM 72.242188 1749533789.3116
MEM 72.242188 1749533789.4121
MEM 72.242188 1749533789.5129
MEM 72.242188 1749533789.6134
MEM 72.242188 1749533789.7139
MEM 72.242188 1749533789.8145
MEM 72.242188 1749533789.9149
MEM 72.242188 1749533790.0154
MEM 72.242188 1749533790.1164
MEM 72.242188 1749533790.2171
MEM 72.242188 1749533790.3178
MEM 72.242188 1749533790.4183
MEM 72.242188 1749533790.5187
MEM 72.242188 1749533790.6192
MEM 72.242188 1749533790.7197
MEM 72.242188 1749533790.8202
MEM 72.242188 1749533790.9211
MEM 72.242188 1749533791.0218
MEM 72.242188 1749533791.1222
MEM 72.242188 1749533791.2228
MEM 72.242188 1749533791.3234
MEM 72.242188 1749533791.4243
MEM 72.242188 1749533791.5247
MEM 72.242188 1749533791.6252
MEM 72.242188 1749533791.7261
MEM 72.242188 1749533791.8263
MEM 72.242188 1749533791.9272
MEM 72.242188 1749533792.0276
MEM 72.242188 1749533792.1281
MEM 72.242188 1749533792.2285
MEM 72.242188 1749533792.3295
MEM 72.242188 1749533792.4302
MEM 72.242188 1749533792.5307
MEM 72.242188 1749533792.6312
MEM 72.242188 1749533792.7320
MEM 72.242188 1749533792.8324
MEM 72.242188 1749533792.9329
MEM 72.242188 1749533793.0335
MEM 72.242188 1749533793.1342
MEM 72.242188 1749533793.2347
MEM 72.242188 1749533793.3352
MEM 72.242188 1749533793.4358
MEM 72.242188 1749533793.5363
MEM 72.242188 1749533793.6368
MEM 72.242188 1749533793.7373
MEM 72.242188 1749533793.8378
MEM 72.242188 1749533793.9384
MEM 72.242188 1749533794.0389
MEM 72.242188 1749533794.1393
MEM 72.242188 1749533794.2398
MEM 72.242188 1749533794.3404
MEM 72.242188 1749533794.4408
MEM 72.242188 1749533794.5416
MEM 72.242188 1749533794.6422
MEM 72.242188 1749533794.7429
MEM 72.242188 1749533794.8436
MEM 72.242188 1749533794.9440
MEM 72.242188 1749533795.0448
MEM 72.242188 1749533795.1457
MEM 72.242188 1749533795.2462
MEM 72.242188 1749533795.3465
MEM 72.242188 1749533795.4469
MEM 72.242188 1749533795.5474
MEM 72.242188 1749533795.6480
MEM 72.242188 1749533795.7488
MEM 72.242188 1749533795.8493
MEM 72.242188 1749533795.9503
MEM 72.242188 1749533796.0509
MEM 72.242188 1749533796.1515
MEM 72.242188 1749533796.2520
MEM 72.242188 1749533796.3528
MEM 72.242188 1749533796.4535
MEM 72.242188 1749533796.5540
MEM 72.242188 1749533796.6543
MEM 72.242188 1749533796.7548
MEM 72.242188 1749533796.8552
MEM 72.242188 1749533796.9556
MEM 72.242188 1749533797.0565
MEM 72.242188 1749533797.1570
MEM 72.242188 1749533797.2582
MEM 72.242188 1749533797.3590
MEM 72.242188 1749533797.4596
MEM 72.242188 1749533797.5601
MEM 72.242188 1749533797.6606
MEM 72.242188 1749533797.7611
MEM 72.242188 1749533797.8617
MEM 72.242188 1749533797.9621
MEM 72.242188 1749533798.0626
MEM 72.242188 1749533798.1633
MEM 72.242188 1749533798.2636
MEM 72.242188 1749533798.3642
MEM 72.242188 1749533798.4649
MEM 72.242188 1749533798.5656
MEM 72.242188 1749533798.6660
MEM 72.242188 1749533798.7665
MEM 72.242188 1749533798.8671
MEM 72.242188 1749533798.9675
MEM 72.242188 1749533799.0679
MEM 72.242188 1749533799.1687
MEM 72.242188 1749533799.2694
MEM 72.242188 1749533799.3698
MEM 72.242188 1749533799.4702
MEM 72.242188 1749533799.5709
MEM 72.242188 1749533799.6722
MEM 72.242188 1749533799.7728
MEM 72.242188 1749533799.8735
MEM 72.242188 1749533799.9741
MEM 72.242188 1749533800.0746
MEM 72.242188 1749533800.1755
MEM 72.242188 1749533800.2762
MEM 72.242188 1749533800.3767
MEM 72.242188 1749533800.4772
MEM 72.242188 1749533800.5781
MEM 72.242188 1749533800.6789
MEM 72.242188 1749533800.7794
MEM 72.242188 1749533800.8799
MEM 72.242188 1749533800.9807
MEM 72.242188 1749533801.0816
MEM 72.242188 1749533801.1826
MEM 72.242188 1749533801.2832
MEM 72.242188 1749533801.3840
MEM 72.242188 1749533801.4845
MEM 72.242188 1749533801.5855
MEM 72.242188 1749533801.6865
MEM 72.242188 1749533801.7869
MEM 72.242188 1749533801.8878
MEM 72.242188 1749533801.9883
MEM 72.242188 1749533802.0888
MEM 72.242188 1749533802.1895
MEM 72.242188 1749533802.2899
MEM 72.242188 1749533802.3906
MEM 72.242188 1749533802.4910
MEM 72.242188 1749533802.5916
MEM 72.242188 1749533802.6921
MEM 72.242188 1749533802.7925
MEM 72.242188 1749533802.8930
MEM 72.242188 1749533802.9939
MEM 72.242188 1749533803.0944
MEM 72.242188 1749533803.1951
MEM 72.242188 1749533803.2956
MEM 72.242188 1749533803.3966
MEM 72.242188 1749533803.4973
MEM 72.242188 1749533803.5977
MEM 72.242188 1749533803.6986
MEM 72.242188 1749533803.7993
MEM 72.242188 1749533803.9000
MEM 72.242188 1749533804.0006
MEM 72.242188 1749533804.1010
MEM 72.242188 1749533804.2015
MEM 72.242188 1749533804.3019
MEM 72.242188 1749533804.4028
MEM 72.242188 1749533804.5034
MEM 72.242188 1749533804.6040
MEM 72.242188 1749533804.7047
MEM 72.242188 1749533804.8054
MEM 72.242188 1749533804.9061
MEM 72.242188 1749533805.0064
MEM 72.242188 1749533805.1070
MEM 72.242188 1749533805.2076
MEM 72.242188 1749533805.3084
MEM 72.242188 1749533805.4095
MEM 72.242188 1749533805.5100
MEM 72.242188 1749533805.6108
MEM 72.242188 1749533805.7116
MEM 72.242188 1749533805.8122
MEM 72.242188 1749533805.9131
MEM 72.242188 1749533806.0138
MEM 72.242188 1749533806.1147
MEM 72.242188 1749533806.2153
MEM 72.242188 1749533806.3158
MEM 72.242188 1749533806.4166
MEM 72.242188 1749533806.5173
MEM 72.242188 1749533806.6177
MEM 72.242188 1749533806.7184
MEM 72.242188 1749533806.8192
MEM 72.242188 1749533806.9198
MEM 72.242188 1749533807.0204
MEM 72.242188 1749533807.1209
MEM 72.242188 1749533807.2214
MEM 72.242188 1749533807.3221
MEM 72.242188 1749533807.4227
MEM 72.242188 1749533807.5231
MEM 72.242188 1749533807.6237
MEM 72.242188 1749533807.7245
MEM 72.242188 1749533807.8251
MEM 72.242188 1749533807.9254
MEM 72.242188 1749533808.0259
MEM 72.242188 1749533808.1265
MEM 72.242188 1749533808.2269
MEM 72.242188 1749533808.3275
MEM 72.242188 1749533808.4280
MEM 72.242188 1749533808.5286
MEM 72.242188 1749533808.6292
MEM 72.242188 1749533808.7298
MEM 72.242188 1749533808.8304
MEM 72.242188 1749533808.9309
MEM 72.242188 1749533809.0313
MEM 72.242188 1749533809.1319
MEM 72.242188 1749533809.2326
MEM 72.242188 1749533809.3329
MEM 72.242188 1749533809.4334
MEM 72.242188 1749533809.5340
MEM 72.242188 1749533809.6349
MEM 72.242188 1749533809.7355
MEM 72.242188 1749533809.8360
MEM 72.242188 1749533809.9368
MEM 72.242188 1749533810.0373
MEM 72.242188 1749533810.1378
MEM 72.242188 1749533810.2383
MEM 72.242188 1749533810.3387
MEM 72.242188 1749533810.4396
MEM 72.242188 1749533810.5402
MEM 72.242188 1749533810.6408
MEM 72.242188 1749533810.7413
MEM 72.242188 1749533810.8420
MEM 72.242188 1749533810.9424
MEM 72.242188 1749533811.0429
MEM 72.242188 1749533811.1433
MEM 72.242188 1749533811.2440
MEM 72.242188 1749533811.3445
MEM 72.242188 1749533811.4452
MEM 72.242188 1749533811.5457
MEM 72.242188 1749533811.6463
MEM 72.242188 1749533811.7469
MEM 72.242188 1749533811.8475
MEM 72.242188 1749533811.9480
MEM 72.242188 1749533812.0484
MEM 72.242188 1749533812.1489
MEM 72.242188 1749533812.2493
MEM 72.242188 1749533812.3497
MEM 72.242188 1749533812.4506
MEM 72.242188 1749533812.5512
MEM 72.242188 1749533812.6517
MEM 72.242188 1749533812.7521
MEM 72.242188 1749533812.8526
MEM 72.242188 1749533812.9532
MEM 72.242188 1749533813.0537
MEM 72.242188 1749533813.1544
MEM 72.242188 1749533813.2549
MEM 72.242188 1749533813.3553
MEM 72.242188 1749533813.4558
MEM 72.242188 1749533813.5562
MEM 72.242188 1749533813.6567
MEM 72.242188 1749533813.7572
MEM 72.242188 1749533813.8575
MEM 72.242188 1749533813.9579
MEM 72.242188 1749533814.0585
MEM 72.242188 1749533814.1589
MEM 72.242188 1749533814.2595
MEM 72.242188 1749533814.3599
MEM 72.242188 1749533814.4605
MEM 72.242188 1749533814.5610
MEM 72.242188 1749533814.6620
MEM 72.242188 1749533814.7625
MEM 72.242188 1749533814.8630
MEM 72.242188 1749533814.9638
MEM 72.242188 1749533815.0644
MEM 72.242188 1749533815.1653
MEM 72.242188 1749533815.2658
MEM 72.242188 1749533815.3663
MEM 72.242188 1749533815.4669
MEM 72.242188 1749533815.5673
MEM 72.242188 1749533815.6679
MEM 72.242188 1749533815.7684
MEM 72.242188 1749533815.8691
MEM 72.242188 1749533815.9697
MEM 72.242188 1749533816.0703
MEM 72.242188 1749533816.1709
MEM 72.242188 1749533816.2717
MEM 72.242188 1749533816.3721
MEM 72.242188 1749533816.4727
MEM 72.242188 1749533816.5733
MEM 72.242188 1749533816.6738
MEM 72.242188 1749533816.7744
MEM 72.242188 1749533816.8752
MEM 72.242188 1749533816.9756
MEM 72.242188 1749533817.0763
MEM 72.242188 1749533817.1772
MEM 72.242188 1749533817.2778
MEM 72.242188 1749533817.3785
MEM 72.242188 1749533817.4792
MEM 72.242188 1749533817.5798
MEM 72.242188 1749533817.6805
MEM 72.242188 1749533817.7812
MEM 72.242188 1749533817.8819
MEM 72.242188 1749533817.9824
MEM 72.242188 1749533818.0833
MEM 72.242188 1749533818.1842
MEM 72.242188 1749533818.2849
MEM 72.242188 1749533818.3858
MEM 72.242188 1749533818.4865
MEM 72.242188 1749533818.5870
MEM 72.242188 1749533818.6875
MEM 72.242188 1749533818.7880
MEM 72.242188 1749533818.8889
MEM 72.242188 1749533818.9897
MEM 72.242188 1749533819.0904
MEM 72.242188 1749533819.1908
MEM 72.242188 1749533819.2912
MEM 72.242188 1749533819.3916
MEM 72.242188 1749533819.4925
MEM 72.242188 1749533819.5932
MEM 72.242188 1749533819.6936
MEM 72.242188 1749533819.7945
MEM 72.242188 1749533819.8949
MEM 72.242188 1749533819.9953
MEM 72.242188 1749533820.0958
MEM 72.242188 1749533820.1962
MEM 72.242188 1749533820.2966
MEM 72.242188 1749533820.3975
MEM 72.242188 1749533820.4980
MEM 72.242188 1749533820.5985
MEM 72.242188 1749533820.6989
MEM 72.242188 1749533820.7994
MEM 72.242188 1749533820.8998
MEM 72.242188 1749533821.0007
MEM 72.242188 1749533821.1015
MEM 72.242188 1749533821.2024
MEM 72.242188 1749533821.3028
MEM 72.242188 1749533821.4033
MEM 72.242188 1749533821.5037
MEM 72.242188 1749533821.6047
MEM 72.242188 1749533821.7052
MEM 72.242188 1749533821.8056
MEM 72.242188 1749533821.9063
MEM 72.242188 1749533822.0069
MEM 72.242188 1749533822.1075
MEM 72.242188 1749533822.2082
MEM 72.242188 1749533822.3087
MEM 72.242188 1749533822.4095
MEM 72.242188 1749533822.5102
MEM 72.242188 1749533822.6110
MEM 72.242188 1749533822.7118
MEM 72.242188 1749533822.8125
MEM 72.242188 1749533822.9130
MEM 72.242188 1749533823.0134
MEM 72.242188 1749533823.1139
MEM 72.242188 1749533823.2145
MEM 72.242188 1749533823.3151
MEM 72.242188 1749533823.4159
MEM 72.242188 1749533823.5165
MEM 72.242188 1749533823.6170
MEM 72.242188 1749533823.7174
MEM 72.242188 1749533823.8181
MEM 72.242188 1749533823.9185
MEM 72.242188 1749533824.0190
MEM 72.242188 1749533824.1198
MEM 72.242188 1749533824.2203
MEM 72.242188 1749533824.3211
MEM 72.242188 1749533824.4217
MEM 72.242188 1749533824.5220
MEM 72.242188 1749533824.6223
MEM 72.242188 1749533824.7234
MEM 72.242188 1749533824.8240
MEM 72.242188 1749533824.9244
MEM 72.242188 1749533825.0250
MEM 72.242188 1749533825.1253
MEM 72.242188 1749533825.2263
MEM 72.242188 1749533825.3268
MEM 72.242188 1749533825.4274
MEM 72.242188 1749533825.5278
MEM 72.242188 1749533825.6282
MEM 72.242188 1749533825.7286
MEM 72.242188 1749533825.8292
MEM 72.242188 1749533825.9296
MEM 72.242188 1749533826.0301
MEM 72.242188 1749533826.1311
MEM 72.242188 1749533826.2316
MEM 72.242188 1749533826.3322
MEM 72.242188 1749533826.4328
MEM 72.242188 1749533826.5334
MEM 72.242188 1749533826.6341
MEM 72.242188 1749533826.7345
MEM 72.242188 1749533826.8351
MEM 72.242188 1749533826.9356
MEM 72.242188 1749533827.0362
MEM 72.242188 1749533827.1368
MEM 72.242188 1749533827.2374
MEM 72.242188 1749533827.3379
MEM 72.242188 1749533827.4385
MEM 72.242188 1749533827.5390
MEM 72.242188 1749533827.6396
MEM 72.242188 1749533827.7404
MEM 72.242188 1749533827.8411
MEM 72.242188 1749533827.9415
MEM 72.242188 1749533828.0419
MEM 72.242188 1749533828.1428
MEM 72.242188 1749533828.2433
MEM 72.242188 1749533828.3438
MEM 72.242188 1749533828.4444
MEM 72.242188 1749533828.5449
MEM 72.242188 1749533828.6455
MEM 72.242188 1749533828.7462
MEM 72.242188 1749533828.8466
MEM 72.242188 1749533828.9472
MEM 72.242188 1749533829.0476
MEM 72.242188 1749533829.1480
MEM 72.242188 1749533829.2487
MEM 72.242188 1749533829.3492
MEM 72.242188 1749533829.4498
MEM 72.242188 1749533829.5503
MEM 72.242188 1749533829.6512
MEM 72.242188 1749533829.7516
MEM 72.242188 1749533829.8521
MEM 72.242188 1749533829.9525
MEM 72.242188 1749533830.0531
MEM 72.242188 1749533830.1536
MEM 72.242188 1749533830.2542
MEM 72.242188 1749533830.3549
MEM 72.242188 1749533830.4557
MEM 72.242188 1749533830.5564
MEM 72.242188 1749533830.6570
MEM 72.242188 1749533830.7577
MEM 72.242188 1749533830.8582
MEM 72.242188 1749533830.9587
MEM 72.242188 1749533831.0595
MEM 72.242188 1749533831.1599
MEM 72.242188 1749533831.2606
MEM 72.242188 1749533831.3609
MEM 72.242188 1749533831.4618
MEM 72.242188 1749533831.5622
MEM 72.242188 1749533831.6627
MEM 72.242188 1749533831.7635
MEM 72.242188 1749533831.8640
MEM 72.242188 1749533831.9645
MEM 72.242188 1749533832.0650
MEM 72.242188 1749533832.1658
MEM 72.242188 1749533832.2663
MEM 72.242188 1749533832.3666
MEM 72.242188 1749533832.4675
MEM 72.242188 1749533832.5680
MEM 72.242188 1749533832.6685
MEM 72.242188 1749533832.7689
MEM 72.242188 1749533832.8697
MEM 72.242188 1749533832.9702
MEM 72.242188 1749533833.0707
MEM 72.242188 1749533833.1711
MEM 72.242188 1749533833.2718
MEM 72.242188 1749533833.3723
MEM 72.242188 1749533833.4731
MEM 72.242188 1749533833.5737
MEM 72.242188 1749533833.6746
MEM 72.242188 1749533833.7751
MEM 72.242188 1749533833.8755
MEM 72.242188 1749533833.9760
MEM 72.242188 1749533834.0765
MEM 72.242188 1749533834.1774
MEM 72.242188 1749533834.2778
MEM 72.242188 1749533834.3782
MEM 72.242188 1749533834.4788
MEM 72.242188 1749533834.5793
MEM 72.242188 1749533834.6797
MEM 72.242188 1749533834.7806
MEM 72.242188 1749533834.8811
MEM 72.242188 1749533834.9817
MEM 72.242188 1749533835.0826
MEM 72.242188 1749533835.1831
MEM 72.242188 1749533835.2836
MEM 72.242188 1749533835.3841
MEM 72.242188 1749533835.4848
MEM 72.242188 1749533835.5853
MEM 72.242188 1749533835.6862
MEM 72.242188 1749533835.7870
MEM 72.242188 1749533835.8881
MEM 72.242188 1749533835.9887
MEM 72.242188 1749533836.0895
MEM 72.242188 1749533836.1905
MEM 72.242188 1749533836.2912
MEM 72.242188 1749533836.3919
MEM 72.242188 1749533836.4925
MEM 72.242188 1749533836.5931
MEM 72.242188 1749533836.6938
MEM 72.242188 1749533836.7947
MEM 72.242188 1749533836.8950
MEM 72.242188 1749533836.9956
MEM 72.242188 1749533837.0963
MEM 72.242188 1749533837.1969
MEM 72.242188 1749533837.2976
MEM 72.242188 1749533837.3982
MEM 72.242188 1749533837.4985
MEM 72.242188 1749533837.5989
MEM 72.242188 1749533837.6995
MEM 72.242188 1749533837.7999
MEM 72.242188 1749533837.9008
MEM 72.242188 1749533838.0014
MEM 72.242188 1749533838.1020
MEM 72.242188 1749533838.2025
MEM 72.242188 1749533838.3030
MEM 72.242188 1749533838.4036
MEM 72.242188 1749533838.5041
MEM 72.242188 1749533838.6050
MEM 72.242188 1749533838.7054
MEM 72.242188 1749533838.8059
MEM 72.242188 1749533838.9066
MEM 72.242188 1749533839.0073
MEM 72.242188 1749533839.1077
MEM 72.242188 1749533839.2084
MEM 72.242188 1749533839.3092
MEM 72.242188 1749533839.4100
MEM 72.242188 1749533839.5111
MEM 72.242188 1749533839.6115
MEM 72.242188 1749533839.7122
MEM 72.242188 1749533839.8128
MEM 72.242188 1749533839.9134
MEM 72.242188 1749533840.0142
MEM 72.242188 1749533840.1147
MEM 72.242188 1749533840.2152
MEM 72.242188 1749533840.3159
MEM 72.242188 1749533840.4165
MEM 72.242188 1749533840.5174
MEM 72.242188 1749533840.6181
MEM 72.242188 1749533840.7186
MEM 72.242188 1749533840.8193
MEM 72.242188 1749533840.9203
MEM 72.242188 1749533841.0208
MEM 72.242188 1749533841.1214
MEM 72.242188 1749533841.2220
MEM 72.242188 1749533841.3226
MEM 72.242188 1749533841.4231
MEM 72.242188 1749533841.5241
MEM 72.242188 1749533841.6250
MEM 72.242188 1749533841.7254
MEM 72.242188 1749533841.8262
MEM 72.242188 1749533841.9268
MEM 72.242188 1749533842.0276
MEM 72.242188 1749533842.1284
MEM 72.242188 1749533842.2290
MEM 72.242188 1749533842.3297
MEM 72.242188 1749533842.4303
MEM 72.242188 1749533842.5306
MEM 72.242188 1749533842.6312
MEM 72.242188 1749533842.7320
MEM 72.242188 1749533842.8327
MEM 72.242188 1749533842.9333
MEM 72.242188 1749533843.0337
MEM 72.242188 1749533843.1343
MEM 72.242188 1749533843.2348
MEM 72.242188 1749533843.3352
MEM 72.242188 1749533843.4359
MEM 72.242188 1749533843.5365
MEM 72.242188 1749533843.6370
MEM 72.242188 1749533843.7376
MEM 72.242188 1749533843.8382
MEM 72.242188 1749533843.9386
MEM 72.242188 1749533844.0391
MEM 72.242188 1749533844.1396
MEM 72.242188 1749533844.2402
MEM 72.242188 1749533844.3407
MEM 72.242188 1749533844.4414
MEM 72.242188 1749533844.5420
MEM 72.242188 1749533844.6427
MEM 72.242188 1749533844.7431
MEM 72.242188 1749533844.8440
MEM 72.242188 1749533844.9445
MEM 72.242188 1749533845.0450
MEM 72.242188 1749533845.1454
MEM 72.242188 1749533845.2459
MEM 72.242188 1749533845.3463
MEM 72.242188 1749533845.4469
MEM 72.242188 1749533845.5475
MEM 72.242188 1749533845.6479
MEM 72.242188 1749533845.7483
MEM 72.242188 1749533845.8488
MEM 72.242188 1749533845.9496
MEM 72.242188 1749533846.0501
MEM 72.242188 1749533846.1507
MEM 72.242188 1749533846.2513
MEM 72.242188 1749533846.3520
MEM 72.242188 1749533846.4525
MEM 72.242188 1749533846.5531
MEM 72.242188 1749533846.6541
MEM 72.242188 1749533846.7546
MEM 72.242188 1749533846.8553
MEM 72.242188 1749533846.9558
MEM 72.242188 1749533847.0561
MEM 72.242188 1749533847.1567
MEM 72.242188 1749533847.2573
MEM 72.242188 1749533847.3578
MEM 72.242188 1749533847.4584
MEM 72.242188 1749533847.5590
MEM 72.242188 1749533847.6596
MEM 72.242188 1749533847.7601
MEM 72.242188 1749533847.8608
MEM 72.242188 1749533847.9614
MEM 72.242188 1749533848.0623
MEM 72.242188 1749533848.1627
MEM 72.242188 1749533848.2634
MEM 72.242188 1749533848.3641
MEM 72.242188 1749533848.4650
MEM 72.242188 1749533848.5657
MEM 72.242188 1749533848.6661
MEM 72.242188 1749533848.7665
MEM 72.242188 1749533848.8670
MEM 72.242188 1749533848.9675
MEM 72.242188 1749533849.0684
MEM 72.242188 1749533849.1689
MEM 72.242188 1749533849.2695
MEM 72.242188 1749533849.3700
MEM 72.242188 1749533849.4710
MEM 72.242188 1749533849.5714
MEM 72.242188 1749533849.6719
MEM 72.242188 1749533849.7726
MEM 72.242188 1749533849.8731
MEM 72.242188 1749533849.9738
MEM 72.242188 1749533850.0743
MEM 72.242188 1749533850.1746
MEM 72.242188 1749533850.2751
MEM 72.242188 1749533850.3757
MEM 72.242188 1749533850.4766
MEM 72.242188 1749533850.5773
MEM 72.242188 1749533850.6779
MEM 72.242188 1749533850.7783
MEM 72.242188 1749533850.8787
MEM 72.242188 1749533850.9795
MEM 72.242188 1749533851.0799
MEM 72.242188 1749533851.1804
MEM 72.242188 1749533851.2808
MEM 72.242188 1749533851.3820
MEM 72.242188 1749533851.4829
MEM 72.242188 1749533851.5833
MEM 72.242188 1749533851.6837
MEM 72.242188 1749533851.7845
MEM 72.242188 1749533851.8849
MEM 72.242188 1749533851.9853
MEM 72.242188 1749533852.0858
MEM 72.242188 1749533852.1864
MEM 72.242188 1749533852.2870
MEM 72.242188 1749533852.3876
MEM 72.242188 1749533852.4883
MEM 72.242188 1749533852.5892
MEM 72.242188 1749533852.6898
MEM 72.242188 1749533852.7906
MEM 72.242188 1749533852.8912
MEM 72.242188 1749533852.9917
MEM 72.242188 1749533853.0926
MEM 72.242188 1749533853.1932
MEM 72.242188 1749533853.2936
MEM 72.242188 1749533853.3942
MEM 72.242188 1749533853.4946
MEM 72.242188 1749533853.5960
MEM 72.242188 1749533853.6968
MEM 72.242188 1749533853.7972
MEM 72.242188 1749533853.8976
MEM 72.242188 1749533853.9983
MEM 72.242188 1749533854.0990
MEM 72.242188 1749533854.1998
MEM 72.242188 1749533854.3009
MEM 72.242188 1749533854.4014
MEM 72.242188 1749533854.5018
MEM 72.242188 1749533854.6022
MEM 72.242188 1749533854.7032
MEM 72.242188 1749533854.8038
MEM 72.242188 1749533854.9047
MEM 72.242188 1749533855.0050
MEM 72.242188 1749533855.1055
MEM 72.242188 1749533855.2060
MEM 72.242188 1749533855.3066
MEM 72.242188 1749533855.4072
MEM 72.242188 1749533855.5080
MEM 72.242188 1749533855.6084
MEM 72.242188 1749533855.7092
MEM 72.242188 1749533855.8096
MEM 72.242188 1749533855.9104
MEM 72.242188 1749533856.0111
MEM 72.242188 1749533856.1115
MEM 72.242188 1749533856.2121
MEM 72.242188 1749533856.3127
MEM 72.242188 1749533856.4132
MEM 72.242188 1749533856.5139
MEM 72.242188 1749533856.6144
MEM 72.242188 1749533856.7150
MEM 72.242188 1749533856.8155
MEM 72.242188 1749533856.9167
MEM 72.242188 1749533857.0172
MEM 72.242188 1749533857.1177
MEM 72.242188 1749533857.2185
MEM 72.242188 1749533857.3189
MEM 72.242188 1749533857.4194
MEM 72.242188 1749533857.5199
MEM 72.242188 1749533857.6204
